Year,Round,Driver,Q_DeltaToPole,Q_Session
2024,14,HAM,0.6760000000000161,Q3
2024,14,NOR,0.8220000000000027,Q3
2024,14,PIA,0.8680000000000092,Q3
2024,14,RUS,1.0250000000000057,Q3
2024,14,SAI,1.318000000000012,Q3
2024,14,ALO,1.6060000000000088,Q3
2024,14,OCO,1.6510000000000105,Q3
2024,14,ALB,1.3140000000000072,Q2
2024,14,GAS,1.475999999999999,Q2
2024,14,RIC,1.5230000000000103,Q2
2024,14,BOT,1.6050000000000182,Q2
2024,14,STR,2.5570000000000164,Q2
2024,14,HUL,3.149000000000001,Q1
2024,14,MAG,3.341000000000008,Q1
2024,14,TSU,3.4340000000000117,Q1
2024,14,SAR,4.070999999999998,Q1
2024,14,ZHO,4.616000000000014,Q1
2024,24,NOR,0.0,Q3
2024,24,PIA,0.20900000000000318,Q3
2024,24,SAI,0.2289999999999992,Q3
2024,24,HUL,0.2909999999999968,Q3
2024,24,VER,0.3499999999999943,Q3
2024,24,GAS,0.38900000000001,Q3
2024,24,RUS,0.5370000000000061,Q3
2024,24,ALO,0.6009999999999991,Q3
2024,24,BOT,0.6090000000000089,Q3
2024,24,PER,0.6689999999999969,Q3
2024,24,TSU,0.8239999999999981,Q2
2024,24,LAW,0.8770000000000095,Q2
2024,24,STR,1.188999999999993,Q2
2024,24,LEC,1.2379999999999995,Q2
2024,24,MAG,1.2819999999999965,Q2
2024,24,ALB,1.225999999999999,Q1
2024,24,ZHO,1.2849999999999966,Q1
2024,24,HAM,1.2920000000000016,Q1
2024,24,COL,1.3170000000000073,Q1
2024,24,DOO,1.5100000000000051,Q1
